PopName,Area,Year,YearReg,Month,Vital,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
AUT,1,2016,2016,9,1,27,O,8039,.,.,.,1
AUT,1,2016,2016,10,1,27,O,7465,.,.,.,1
AUT,1,2016,2016,11,1,27,O,6946,.,.,.,1
AUT,1,2016,2016,12,1,27,O,7173,.,.,.,1
AUT,1,2016,2016,TOT,1,27,O,87675,.,.,.,1
AUT,1,2017,2017,1,1,27,O,7040,.,.,.,1
AUT,1,2017,2017,2,1,27,O,6723,.,.,.,1
AUT,1,2017,2017,3,1,27,O,7148,.,.,.,1
AUT,1,2017,2017,4,1,27,O,7038,.,.,.,1
AUT,1,2017,2017,5,1,27,O,7459,.,.,.,1
AUT,1,2017,2017,6,1,27,O,7498,.,.,.,1
AUT,1,2017,2017,7,1,27,O,7941,.,.,.,1
AUT,1,2017,2017,8,1,27,O,7840,.,.,.,1
AUT,1,2017,2017,9,1,27,O,7495,.,.,.,1
AUT,1,2017,2017,10,1,27,O,7361,.,.,.,1
AUT,1,2017,2017,11,1,27,O,7043,.,.,.,1
AUT,1,2017,2017,12,1,27,O,7047,.,.,.,1
AUT,1,2017,2017,TOT,1,27,O,87633,.,.,.,1
AUT,1,2018,2018,1,1,29,O,7219,.,.,.,1
AUT,1,2018,2018,2,1,29,O,6529,.,.,.,1
AUT,1,2018,2018,3,1,29,O,6967,.,.,.,1
AUT,1,2018,2018,4,1,29,O,6790,.,.,.,1
AUT,1,2018,2018,5,1,29,O,7386,.,.,.,1
AUT,1,2018,2018,6,1,29,O,7217,.,.,.,1
AUT,1,2018,2018,7,1,29,O,7874,.,.,.,1
AUT,1,2018,2018,8,1,29,O,7588,.,.,.,1
AUT,1,2018,2018,9,1,29,O,7430,.,.,.,1
AUT,1,2018,2018,10,1,29,O,7182,.,.,.,1
AUT,1,2018,2018,11,1,29,O,6647,.,.,.,1
AUT,1,2018,2018,12,1,29,O,6706,.,.,.,1
AUT,1,2018,2018,TOT,1,29,O,85535,.,.,.,1
AUT,1,2019,2019,1,1,29,O,7061,.,.,.,1
AUT,1,2019,2019,2,1,29,O,6363,.,.,.,1
AUT,1,2019,2019,3,1,29,O,6859,.,.,.,1
AUT,1,2019,2019,4,1,29,O,6889,.,.,.,1
AUT,1,2019,2019,5,1,29,O,7038,.,.,.,1
AUT,1,2019,2019,6,1,29,O,7118,.,.,.,1
AUT,1,2019,2019,7,1,29,O,7804,.,.,.,1
AUT,1,2019,2019,8,1,29,O,7489,.,.,.,1
AUT,1,2019,2019,9,1,29,O,7478,.,.,.,1
AUT,1,2019,2019,10,1,29,O,7348,.,.,.,1
AUT,1,2019,2019,11,1,29,O,6646,.,.,.,1
AUT,1,2019,2019,12,1,29,O,6859,.,.,.,1
AUT,1,2019,2019,TOT,1,29,O,84952,.,.,.,1
AUT,1,2020,2020,1,1,33,O,6932,.,.,.,1
AUT,1,2020,2020,2,1,33,O,6327,.,.,.,1
AUT,1,2020,2020,3,1,33,O,6802,.,.,.,1
AUT,1,2020,2020,4,1,33,O,6666,.,.,.,1
AUT,1,2020,2020,5,1,33,O,7082,.,.,.,1
AUT,1,2020,2020,6,1,33,O,7099,.,.,.,1
AUT,1,2020,2020,7,1,33,O,7679,.,.,.,1
AUT,1,2020,2020,8,1,33,O,7543,.,.,.,1
AUT,1,2020,2020,9,1,33,O,7330,.,.,.,1
AUT,1,2020,2020,10,1,33,O,7195,.,.,.,1
AUT,1,2020,2020,11,1,33,O,6413,.,.,.,1
AUT,1,2020,2020,12,1,33,O,6535,.,.,.,1
AUT,1,2020,2020,TOT,1,33,O,83603,.,.,.,1
AUT,1,2021,2021,1,1,38,O,6921,.,.,.,1
AUT,1,2021,2021,2,1,38,O,6641,.,.,.,1
AUT,1,2021,2021,3,1,38,O,7106,.,.,.,1
AUT,1,2021,2021,4,1,38,O,6732,.,.,.,1
AUT,1,2021,2021,5,1,38,O,7121,.,.,.,1
AUT,1,2021,2021,6,1,38,O,7225,.,.,.,1
AUT,1,2021,2021,7,1,38,O,7657,.,.,.,1
AUT,1,2021,2021,8,1,38,O,7528,.,.,.,1
AUT,1,2021,2021,9,1,38,O,7888,.,.,.,1
AUT,1,2021,2021,10,1,38,O,7580,.,.,.,1
AUT,1,2021,2021,11,1,38,O,6897,.,.,.,1
AUT,1,2021,2021,12,1,38,O,6782,.,.,.,1
AUT,1,2021,2021,TOT,1,38,O,86078,.,.,.,1
AUT,1,2022,2022,1,1,38,O,6611,.,.,.,1
AUT,1,2022,2022,2,1,38,O,6188,.,.,.,1
AUT,1,2022,2022,3,1,38,O,6447,.,.,.,1
AUT,1,2022,2022,4,1,38,O,6388,.,.,.,1
AUT,1,2022,2022,5,1,38,O,7016,.,.,.,1
AUT,1,2022,2022,6,1,38,O,7185,.,.,.,1
AUT,1,2022,2022,7,1,38,O,7571,.,.,.,1
AUT,1,2022,2022,8,1,38,O,7504,.,.,.,1
AUT,1,2022,2022,9,1,38,O,7593,.,.,.,1
AUT,1,2022,2022,10,1,38,O,7261,.,.,.,1
AUT,1,2022,2022,11,1,38,O,6526,.,.,.,1
AUT,1,2022,2022,12,1,38,O,6337,.,.,.,1
AUT,1,2022,2022,TOT,1,38,O,82627,.,.,.,1
AUT,1,2023,2023,1,1,41,O,6487,.,.,.,1
AUT,1,2023,2023,2,1,41,O,5825,.,.,.,1
AUT,1,2023,2023,3,1,41,O,6333,.,.,.,1
AUT,1,2023,2023,4,1,41,O,6194,.,.,.,1
AUT,1,2023,2023,5,1,41,O,6666,.,.,.,1
AUT,1,2023,2023,6,1,41,O,6646,.,.,.,1
AUT,1,2023,2023,7,1,41,O,7039,.,.,.,1
AUT,1,2023,2023,8,1,41,O,6752,.,.,.,1
AUT,1,2023,2023,9,1,41,O,6463,.,.,.,1
AUT,1,2023,2023,10,1,41,O,6674,.,.,.,1
AUT,1,2023,2023,11,1,41,O,6347,.,.,.,1
AUT,1,2023,2023,12,1,41,O,6179,.,.,.,1
AUT,1,2023,2023,TOT,1,41,O,77605,.,.,.,1
