PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
AUS,1,f,82,1,O,30,6,1922,6,O,2100,.,.,.,1
AUS,1,f,83,1,O,30,6,1922,6,O,1600,.,.,.,1
AUS,1,f,84,1,O,30,6,1922,6,O,1400,.,.,.,1
AUS,1,f,85,+,O,30,6,1922,6,O,5600,.,.,.,1
AUS,1,m,0,1,O,30,6,1922,6,O,67100,.,.,.,1
AUS,1,m,1,1,O,30,6,1922,6,O,66300,.,.,.,1
AUS,1,m,2,1,O,30,6,1922,6,O,61100,.,.,.,1
AUS,1,m,3,1,O,30,6,1922,6,O,58100,.,.,.,1
AUS,1,m,4,1,O,30,6,1922,6,O,59300,.,.,.,1
AUS,1,m,5,1,O,30,6,1922,6,O,60600,.,.,.,1
AUS,1,m,6,1,O,30,6,1922,6,O,60500,.,.,.,1
AUS,1,m,7,1,O,30,6,1922,6,O,62700,.,.,.,1
AUS,1,m,8,1,O,30,6,1922,6,O,61800,.,.,.,1
AUS,1,m,9,1,O,30,6,1922,6,O,59600,.,.,.,1
AUS,1,m,10,1,O,30,6,1922,6,O,58000,.,.,.,1
AUS,1,m,11,1,O,30,6,1922,6,O,56200,.,.,.,1
AUS,1,m,12,1,O,30,6,1922,6,O,55700,.,.,.,1
AUS,1,m,13,1,O,30,6,1922,6,O,53600,.,.,.,1
AUS,1,m,14,1,O,30,6,1922,6,O,52700,.,.,.,1
AUS,1,m,15,1,O,30,6,1922,6,O,51400,.,.,.,1
AUS,1,m,16,1,O,30,6,1922,6,O,51100,.,.,.,1
AUS,1,m,17,1,O,30,6,1922,6,O,49600,.,.,.,1
AUS,1,m,18,1,O,30,6,1922,6,O,46400,.,.,.,1
AUS,1,m,19,1,O,30,6,1922,6,O,46000,.,.,.,1
AUS,1,m,20,1,O,30,6,1922,6,O,46300,.,.,.,1
AUS,1,m,21,1,O,30,6,1922,6,O,46200,.,.,.,1
AUS,1,m,22,1,O,30,6,1922,6,O,46600,.,.,.,1
AUS,1,m,23,1,O,30,6,1922,6,O,43300,.,.,.,1
AUS,1,m,24,1,O,30,6,1922,6,O,43400,.,.,.,1
AUS,1,m,25,1,O,30,6,1922,6,O,42600,.,.,.,1
AUS,1,m,26,1,O,30,6,1922,6,O,44200,.,.,.,1
AUS,1,m,27,1,O,30,6,1922,6,O,44000,.,.,.,1
AUS,1,m,28,1,O,30,6,1922,6,O,45200,.,.,.,1
AUS,1,m,29,1,O,30,6,1922,6,O,45900,.,.,.,1
AUS,1,m,30,1,O,30,6,1922,6,O,46700,.,.,.,1
AUS,1,m,31,1,O,30,6,1922,6,O,46200,.,.,.,1
AUS,1,m,32,1,O,30,6,1922,6,O,46300,.,.,.,1
AUS,1,m,33,1,O,30,6,1922,6,O,46600,.,.,.,1
AUS,1,m,34,1,O,30,6,1922,6,O,45500,.,.,.,1
AUS,1,m,35,1,O,30,6,1922,6,O,43400,.,.,.,1
AUS,1,m,36,1,O,30,6,1922,6,O,42800,.,.,.,1
